App,Category,Rating,Reviews,Size,Installs,Type,Price,Rating Roundoff,Genres,Last Updated,Current Ver,Android Ver,Rating Roundoff
HBO NOW: Stream TV & Movies,FAMILY,3.9,61230,,"10,000,000+",Free,0.0,4,Entertainment,"July 19, 2018",Varies with device,Varies with device,4
Economic Times : Market News Go Edition,NEWS_AND_MAGAZINES,4.3,39,,"5,000+",Free,0.0,4,News & Magazines,"April 18, 2018",1.0.4,4.1 and up,4
Hymnes et Louanges,BOOKS_AND_REFERENCE,4.4,1877,,"100,000+",Free,0.0,4,Books & Reference,"March 21, 2017",2.4.1,4.1 and up,4
Lire avec Sami et Julie,FAMILY,3.6,569,,"100,000+",Free,0.0,4,Educational;Education,"June 13, 2014",1.2,2.2 and up,4
MAPS.ME – Offline Map and Travel Navigation,TRAVEL_AND_LOCAL,4.5,932870,,"50,000,000+",Free,0.0,4,Travel & Local,"July 27, 2018",8.3.3-Google,4.0.3 and up,4
Blagues et Histoires Drôles,FAMILY,3.9,859,,"100,000+",Free,0.0,4,Entertainment,"February 18, 2017",0.0.2,4.1 and up,4
Lettre de motivation et CV,FAMILY,4.3,979,,"100,000+",Free,0.0,4,Education,"July 30, 2018",2.0,4.0 and up,4
Google Arts & Culture,FAMILY,3.7,24137,,"5,000,000+",Free,0.0,4,Education,"June 25, 2018",Varies with device,Varies with device,4
"Moneycontrol – Stocks, Sensex, Mutual Funds, IPO",FINANCE,4.4,281635,,"5,000,000+",Free,0.0,4,Finance,"August 6, 2018",Varies with device,Varies with device,4
CNBC: Breaking Business News & Live Market Data,FINANCE,4.2,24666,,"1,000,000+",Free,0.0,4,Finance,"July 13, 2018",Varies with device,Varies with device,4
Google Earth,TRAVEL_AND_LOCAL,4.3,2339098,,"100,000,000+",Free,0.0,4,Travel & Local,"June 18, 2018",9.2.17.13,4.1 and up,4
"Photo Lab Picture Editor: face effects, art frames",PHOTOGRAPHY,4.5,1536512,,"50,000,000+",Free,0.0,4,Photography,"July 17, 2018",Varies with device,Varies with device,4
Google News,NEWS_AND_MAGAZINES,3.9,878065,,"1,000,000,000+",Free,0.0,4,News & Magazines,"August 1, 2018",5.2.0,4.4 and up,4
Empires and Allies,FAMILY,4.3,398746,,"10,000,000+",Free,0.0,4,Strategy,"August 6, 2018",Varies with device,4.1 and up,4
Beauty and the Beast,FAMILY,4.4,70883,,"1,000,000+",Free,0.0,4,Puzzle;Creativity,"August 7, 2018",1.7.6,4.2 and up,4
Hornet - Gay Social Network,SOCIAL,4.0,163679,,"5,000,000+",Free,0.0,4,Social,"August 1, 2018",Varies with device,Varies with device,4
iTranslate Translator & Dictionary,PRODUCTIVITY,4.3,201718,,"10,000,000+",Free,0.0,4,Productivity,"July 11, 2018",4.6.15,4.1 and up,4
Oggy,GAME,4.5,49971,,"5,000,000+",Free,0.0,4,Arcade,"August 29, 2017",1.3.1,4.0.3 and up,4
MomentCam Cartoons & Stickers,PHOTOGRAPHY,4.2,1260143,,"50,000,000+",Free,0.0,4,Photography,"July 12, 2018",Varies with device,Varies with device,4
News by The Times of India Newspaper - Latest News,NEWS_AND_MAGAZINES,4.2,522205,,"10,000,000+",Free,0.0,4,News & Magazines,"August 7, 2018",Varies with device,Varies with device,4
Pocket Mortys,FAMILY,4.5,174215,,"10,000,000+",Free,0.0,4,Simulation,"August 3, 2018",2.5.2,4.1 and up,4
Hangouts Dialer - Call Phones,COMMUNICATION,4.0,122512,,"10,000,000+",Free,0.0,4,Communication,"September 2, 2015",0.1.100944346,4.0.3 and up,4
"Ideal Weight, BMI Calculator",HEALTH_AND_FITNESS,4.2,112384,,"5,000,000+",Free,0.0,4,Health & Fitness,"February 23, 2018",2.1.0,4.1 and up,4
Epson iPrint,TOOLS,4.1,108169,,"10,000,000+",Free,0.0,4,Tools,"June 25, 2018",Varies with device,Varies with device,4
Voice changer with effects,FAMILY,4.2,1260903,,"50,000,000+",Free,0.0,4,Entertainment,"August 2, 2018",3.4.8,4.1 and up,4
A+ Gallery - Photos & Videos,PHOTOGRAPHY,4.5,223941,,"10,000,000+",Free,0.0,4,Photography,"August 6, 2018",Varies with device,Varies with device,4
EU Mobile Money,FINANCE,3.9,460,,"100,000+",Free,0.0,4,Finance,"July 16, 2018",1.6,4.0 and up,4
European Union Simulator,FAMILY,3.6,688,,"50,000+",Free,0.0,4,Simulation,"September 20, 2016",1.2,4.0.3 and up,4
myLPG.eu,TRAVEL_AND_LOCAL,4.2,556,,"50,000+",Free,0.0,4,Travel & Local,"July 25, 2018",1.95,4.0 and up,4
EU Economy,PRODUCTIVITY,3.6,47,,"5,000+",Free,0.0,4,Productivity,"December 19, 2017",9.0,4.2 and up,4
Flag of European Union,PERSONALIZATION,4.2,36,,"1,000+",Free,0.0,4,Personalization,"December 10, 2016",2.0,2.3.3 and up,4
EU Data Protection,BOOKS_AND_REFERENCE,3.5,29,,"1,000+",Free,0.0,4,Books & Reference,"July 15, 2016",2.0,4.0.3 and up,4
Flag Of European Union LWP,PERSONALIZATION,4.3,88,,"1,000+",Free,0.0,4,Personalization,"January 24, 2018",7.0,4.0.3 and up,4
Council Voting Calculator,COMMUNICATION,3.9,33,,"5,000+",Free,0.0,4,Communication,"January 6, 2017",2.3.0,4.1 and up,4
EU FTL Calculator,BUSINESS,3.6,60,,"10,000+",Free,0.0,4,Business,"June 1, 2018",1.5.1,4.1 and up,4
Passenger rights,TRAVEL_AND_LOCAL,3.9,442,,"50,000+",Free,0.0,4,Travel & Local,"January 16, 2018",1.1.3,4.0.3 and up,4
EU Mobile Money Partenaire Commercial,FINANCE,4.3,70,,"10,000+",Free,0.0,4,Finance,"May 14, 2018",1.3,4.0.3 and up,4
Eurostat Country Profiles,PRODUCTIVITY,3.7,87,,"10,000+",Free,0.0,4,Productivity,"April 12, 2018",37.0,4.0.3 and up,4
My EU,FAMILY,3.8,4,,100+,Free,0.0,4,Education,"May 15, 2017",3.2.1,4.1 and up,4
R-EU-READY,GAME,4.1,13,,500+,Free,0.0,4,Trivia,"March 2, 2016",1.5,2.2 and up,4
taxi.eu,TRAVEL_AND_LOCAL,4.1,1865,,"100,000+",Free,0.0,4,Travel & Local,"June 28, 2018",10.7.1388,4.4 and up,4
Speed Racing Ultimate 2,GAME,4.1,66894,,"1,000,000+",Free,0.0,4,Racing,"July 21, 2018",Varies with device,Varies with device,4
European Solidarity Corps,SOCIAL,3.6,9,,"1,000+",Free,0.0,4,Social,"July 5, 2018",1.2.0,4.4 and up,4
Have your say on Europe,COMMUNICATION,3.8,19,,500+,Free,0.0,4,Communication,"April 19, 2018",1.1.0,4.1 and up,4
Doorstep EU,NEWS_AND_MAGAZINES,4.5,67,,"1,000+",Free,0.0,4,News & Magazines,"June 26, 2018",1.8,4.1 and up,4
Invasive Alien Species Europe,FAMILY,4.5,13,,"1,000+",Free,0.0,4,Education,"November 20, 2017",1.0.6,4.4 and up,4
Schengen/EU App,TOOLS,4.0,24,,"1,000+",Free,0.0,4,Tools,"February 27, 2018",1.0,4.1 and up,4
I Know Stuff,GAME,4.2,214923,,"5,000,000+",Free,0.0,4,Trivia,"July 31, 2018",9.1.3,4.1 and up,4
Brexit EU,FAMILY,4.4,7,,500+,Free,0.0,4,Casual,"March 10, 2016",1.0,2.3 and up,4
EU Life Explorer,NEWS_AND_MAGAZINES,4.0,2,,50+,Free,0.0,4,News & Magazines,"May 8, 2017",1.1,4.1 and up,4
Inbox.eu,COMMUNICATION,3.7,98,,"10,000+",Free,0.0,4,Communication,"July 11, 2018",6.4.7,4.3 and up,4
CALIOPE EU: Air Quality,HEALTH_AND_FITNESS,3.9,21,,"1,000+",Free,0.0,4,Health & Fitness,"October 30, 2015",1.1.2,4.0 and up,4
Strawberry Shortcake Ice Cream Island,FAMILY,4.2,32200,,"5,000,000+",Free,0.0,4,Casual;Pretend Play,"November 6, 2017",1.2,4.1 and up,4
Rail Planner Eurail/Interrail,MAPS_AND_NAVIGATION,4.2,3596,,"1,000,000+",Free,0.0,4,Maps & Navigation,"June 15, 2018",3.0.1 (70),4.0 and up,4
eu sou franky,BUSINESS,3.7,195,,"10,000+",Free,0.0,4,Business,"November 21, 2016",1.0.1,4.0 and up,4
efootwear.eu - online store,SHOPPING,4.5,928,,"100,000+",Free,0.0,4,Shopping,"August 2, 2018",1.7.0,4.4 and up,4
NEXTCHARGE - Charging Stations,MAPS_AND_NAVIGATION,4.3,891,,"50,000+",Free,0.0,4,Maps & Navigation,"July 26, 2018",4.5.1,4.1 and up,4
EV Stations Hawaii,MAPS_AND_NAVIGATION,3.6,7,,"1,000+",Free,0.0,4,Maps & Navigation,"May 30, 2017",3.0.6,4.1 and up,4
JuiceNet - Smart EV Charging,MAPS_AND_NAVIGATION,3.5,106,,"5,000+",Free,0.0,4,Maps & Navigation,"July 9, 2018",2.1.223,4.0 and up,4
Zap-Map: EV charging points UK,MAPS_AND_NAVIGATION,3.8,181,,"10,000+",Free,0.0,4,Maps & Navigation,"July 6, 2018",4.0.4,4.1 and up,4
EV Charging,MAPS_AND_NAVIGATION,3.5,8,,"1,000+",Free,0.0,4,Maps & Navigation,"August 1, 2017",2.0.0,4.1 and up,4
Simple EV Calc,PRODUCTIVITY,4.2,105,,"1,000+",Free,0.0,4,Productivity,"October 16, 2017",2.2.2,4.4 and up,4
Electric Car Charging Points: Ev charger Stations,MAPS_AND_NAVIGATION,4.5,8,,100+,Free,0.0,4,Maps & Navigation,"August 3, 2018",1.3,4.1 and up,4
To-U - free EV public charging,TRAVEL_AND_LOCAL,4.4,75,,"1,000+",Free,0.0,4,Travel & Local,"May 23, 2018",2.9.0,4.1 and up,4
Light Meter - EV,PHOTOGRAPHY,4.0,26,,"1,000+",Free,0.0,4,Photography,"August 2, 2018",4.1.1,4.4 and up,4
EV Finder,TOOLS,4.3,29,,"1,000+",Free,0.0,4,Tools,"February 7, 2017",2.7,2.3 and up,4
EV Real Estate Search,LIFESTYLE,4.1,88,,"5,000+",Free,0.0,4,Lifestyle,"July 13, 2018",5.600.49,4.0.3 and up,4
Ev Dizayn,LIFESTYLE,3.6,30,,"5,000+",Free,0.0,4,Lifestyle,"March 4, 2015",1.0,4.0 and up,4
Power Plug EV charger,MAPS_AND_NAVIGATION,3.7,13,,"1,000+",Free,0.0,4,Maps & Navigation,"December 22, 2014",1.1,2.3.3 and up,4
Builder Craft: House Building & Exploration,FAMILY,4.2,20807,,"1,000,000+",Free,0.0,4,Simulation,"August 2, 2017",1.3,4.1 and up,4
Texas Hold'em EV Calculator,TOOLS,3.7,6,,"1,000+",Free,0.0,4,Tools,"November 8, 2015",1.0,2.3 and up,4
Bird - Enjoy The Ride,TRAVEL_AND_LOCAL,4.3,2649,,"500,000+",Free,0.0,4,Travel & Local,"August 3, 2018",4.1.1,4.4 and up,4
REV Robotic Enhance Vehicles,FAMILY,4.4,2558,,"100,000+",Free,0.0,4,Entertainment,"January 16, 2018",2.0.11,4.4 and up,4
myChevrolet,LIFESTYLE,3.5,6747,,"1,000,000+",Free,0.0,4,Lifestyle,"June 11, 2018",Varies with device,Varies with device,4
Electric Car Taxi Driver: NY City Cab Taxi Games,FAMILY,4.0,5886,,"1,000,000+",Free,0.0,4,Simulation,"May 28, 2018",1.2,4.0 and up,4
Home Decoration Game,FAMILY,4.0,17543,,"5,000,000+",Free,0.0,4,Casual,"January 25, 2018",3.0.1,4.0 and up,4
Home Security Camera WardenCam - reuse old phones,HOUSE_AND_HOME,4.3,43847,,"1,000,000+",Free,0.0,4,House & Home,"July 6, 2018",Varies with device,Varies with device,4
Survival Forest : Survivor Home Builder,FAMILY,3.6,9389,,"1,000,000+",Free,0.0,4,Simulation,"May 31, 2018",1.3.4,4.0 and up,4
Room Creator Interior Design,HOUSE_AND_HOME,3.9,59660,,"1,000,000+",Free,0.0,4,House & Home,"March 14, 2017",3.4,2.3 and up,4
Doll House Design & Decoration 2: Girls House Game,FAMILY,3.9,2338,,"100,000+",Free,0.0,4,Simulation,"May 29, 2018",1.1,4.1 and up,4
Lux Home Decorating Room Games,FAMILY,4.0,1518,,"100,000+",Free,0.0,4,Casual,"October 20, 2017",2.0,4.1 and up,4
eCooltra: scooter sharing. Share electric scooters,TRAVEL_AND_LOCAL,4.2,2822,,"100,000+",Free,0.0,4,Travel & Local,"July 27, 2018",1.21.2,4.1 and up,4
Design Home,FAMILY,4.4,539931,,"10,000,000+",Free,0.0,4,Simulation,"August 6, 2018",1.11.01,4.2 and up,4
PeopleTV - Watch Celebrity News,FAMILY,4.3,2223,,"100,000+",Free,0.0,4,Entertainment,"March 28, 2018",1.2.0.8,4.1 and up,4
News 5 Cleveland,NEWS_AND_MAGAZINES,3.7,1032,,"100,000+",Free,0.0,4,News & Magazines,"July 5, 2018",Varies with device,Varies with device,4
Water Surfer Racing In Moto,GAME,4.3,2233,,"1,000,000+",Free,0.0,4,Racing,"February 28, 2018",1.1,2.3 and up,4
The List,NEWS_AND_MAGAZINES,3.5,66,,"10,000+",Free,0.0,4,News & Magazines,"June 1, 2017",6.11,4.1 and up,4
ABC15 Arizona,NEWS_AND_MAGAZINES,3.6,1820,,"100,000+",Free,0.0,4,News & Magazines,"July 5, 2018",Varies with device,Varies with device,4
Mobile Strike,FAMILY,3.9,903392,,"50,000,000+",Free,0.0,4,Strategy,"June 14, 2018",3.30.4.207,4.1 and up,4
European War 5:Empire,FAMILY,3.8,9513,,"100,000+",Free,0.0,4,Strategy,"June 8, 2018",1.2.6,4.0.3 and up,4
KMTV 3 News Now,NEWS_AND_MAGAZINES,3.8,265,,"10,000+",Free,0.0,4,News & Magazines,"July 5, 2018",Varies with device,Varies with device,4
Rescue Robots Survival Games,GAME,4.0,27557,,"5,000,000+",Free,0.0,4,Action,"July 6, 2018",F2i,4.1 and up,4
Raytheon F-16 EW 360 VR,FAMILY,4.5,6,,500+,Free,0.0,4,Entertainment,"June 9, 2017",1.0.01,4.4 and up,4
Pregnant Emergency Surgery,FAMILY,3.8,127229,,"10,000,000+",Free,0.0,4,Casual,"September 7, 2017",1.1.14,4.0 and up,4
TMJ4.com - WTMJ-TV Milwaukee,NEWS_AND_MAGAZINES,3.8,728,,"50,000+",Free,0.0,4,News & Magazines,"July 5, 2018",Varies with device,Varies with device,4
Food Network,FAMILY,4.1,7823,,"500,000+",Free,0.0,4,Entertainment,"July 27, 2018",Varies with device,Varies with device,4
Storm Shield,WEATHER,3.5,2000,,"100,000+",Free,0.0,4,Weather,"July 31, 2018",4.1.12,5.0 and up,4
TRANSFORMERS: Earth Wars,FAMILY,4.5,256219,,"10,000,000+",Free,0.0,4,Strategy,"July 31, 2018",1.64.0.21247,4.2 and up,4
WPTV 5 West Palm Beach,NEWS_AND_MAGAZINES,3.8,1093,,"100,000+",Free,0.0,4,News & Magazines,"July 5, 2018",Varies with device,Varies with device,4
WKBW 7 Eyewitness News,NEWS_AND_MAGAZINES,4.0,509,,"50,000+",Free,0.0,4,News & Magazines,"July 5, 2018",Varies with device,Varies with device,4
Web Browser for Android,COMMUNICATION,4.1,55110,,"1,000,000+",Free,0.0,4,Communication,"June 20, 2018",2.2,4.0 and up,4
OMG Gross Zit - Date Nightmare,FAMILY,3.7,70105,,"10,000,000+",Free,0.0,4,Casual,"June 6, 2018",1.0.3,4.1 and up,4
Garden Fever - Free!,FAMILY,3.9,13253,,"1,000,000+",Free,0.0,4,Puzzle,"August 9, 2016",2.1.080,2.3 and up,4
GO SMS PRO EMOJI PLUGIN,PERSONALIZATION,3.5,84779,,"5,000,000+",Free,0.0,4,Personalization,"June 4, 2018",2.4,4.0 and up,4
Bike Race - Bike Blast Rush,GAME,4.4,83891,,"10,000,000+",Free,0.0,4,Action,"July 19, 2018",3.1,4.0 and up,4
Subway Simulator 3D,FAMILY,4.0,25489,,"1,000,000+",Free,0.0,4,Simulation,"August 6, 2018",2.9.0,4.1 and up,4
XCOM: TBG,FAMILY,4.0,2294,,"100,000+",Free,0.0,4,Entertainment,"January 9, 2017",1.2.1,2.3 and up,4
XE Currency,TRAVEL_AND_LOCAL,4.4,77585,,"10,000,000+",Free,0.0,4,Travel & Local,"July 31, 2018",Varies with device,Varies with device,4
GO Launcher EX UI5.0 theme,PERSONALIZATION,4.3,111634,,"5,000,000+",Free,0.0,4,Personalization,"May 26, 2014",2.08,2.0 and up,4
GO Weather EX Theme White,WEATHER,4.2,8723,,"500,000+",Free,0.0,4,Weather,"August 27, 2014",1.0,2.2 and up,4
MIUI Style GO Weather EX,WEATHER,4.2,2115,,"500,000+",Free,0.0,4,Weather,"July 4, 2014",1.3,1.6 and up,4
Ex Explorer : Dual view exproler / file manager,TOOLS,3.9,361,,"50,000+",Free,0.0,4,Tools,"July 12, 2018",Varies with device,Varies with device,4
Get Over Your Ex,DATING,4.1,10,,"5,000+",Free,0.0,4,Dating,"April 12, 2017",1.1,4.0.3 and up,4
Money Manager Ex for Android,FINANCE,4.2,2695,,"100,000+",Free,0.0,4,Finance,"February 26, 2018",Varies with device,Varies with device,4
Airway Ex - Intubate. Anesthetize. Train.,MEDICAL,4.3,123,,"10,000+",Free,0.0,4,Medical,"June 1, 2018",0.6.88,5.0 and up,4
Aurum Blade EX,FAMILY,4.3,28151,,"1,000,000+",Free,0.0,4,Role Playing,"June 4, 2015",1.0.2,2.2 and up,4
SCI-Ex,HEALTH_AND_FITNESS,3.5,8,,"1,000+",Free,0.0,4,Health & Fitness,"June 28, 2018",1.0060.b0060,5.0 and up,4
GLASS GO Launcher EX Theme,PERSONALIZATION,4.2,18280,,"1,000,000+",Free,0.0,4,Personalization,"January 8, 2015",1.28,1.6 and up,4
Moonlight GO Weather EX,WEATHER,4.2,11510,,"1,000,000+",Free,0.0,4,Weather,"August 28, 2014",1.4,2.2 and up,4
My Ex Girlfriend Comes Back,FAMILY,3.7,3258,,"500,000+",Free,0.0,4,Casual,"March 4, 2016",1.0.0,2.3 and up,4
Gods Wars Ex : Vampire,FAMILY,3.9,1550,,"100,000+",Free,0.0,4,Role Playing,"October 28, 2017",1.0.6,3.0 and up,4
BakaReader EX,BOOKS_AND_REFERENCE,4.3,8894,,"100,000+",Free,0.0,4,Books & Reference,"July 23, 2018",1.1.51,4.0 and up,4
Snes9x EX+,GAME,4.4,70351,,"5,000,000+",Free,0.0,4,Arcade,"March 3, 2018",Varies with device,Varies with device,4
X your Ex - Break Up Treatment,HEALTH_AND_FITNESS,4.0,32,,"5,000+",Free,0.0,4,Health & Fitness,"May 20, 2017",3.9,4.1 and up,4
Ex Quotes,LIFESTYLE,4.4,129,,"50,000+",Free,0.0,4,Lifestyle,"June 16, 2018",3.0.1,4.1 and up,4
CYANOGEN GO Launcher EX Theme,PERSONALIZATION,4.3,60298,,"5,000,000+",Free,0.0,4,Personalization,"January 8, 2015",1.38,1.6 and up,4
Ex Service Taxis,BUSINESS,3.5,15,,"1,000+",Free,0.0,4,Business,"October 21, 2015",20.7.9.2,2.3 and up,4
S.O.L : Stone of Life EX,FAMILY,4.3,171220,,"5,000,000+",Free,0.0,4,Role Playing,"July 28, 2015",1.2.6,2.3.3 and up,4
How To Get Your Ex Back Fast,LIFESTYLE,4.0,22,,"5,000+",Free,0.0,4,Lifestyle,"February 7, 2018",15.0,4.0.3 and up,4
Virtual Dice EX,GAME,4.3,40,,"5,000+",Free,0.0,4,Board,"March 15, 2016",2.8,3.0 and up,4
Black Theme Go Launcher EX,PERSONALIZATION,4.1,285,,"50,000+",Free,0.0,4,Personalization,"October 3, 2017",5.0,2.3 and up,4
EY ATL Fuel Calculator,PRODUCTIVITY,4.4,15,,500+,Free,0.0,4,Productivity,"July 21, 2018",12,2.1 and up,4
EY Digi India Personal Tax,BUSINESS,4.0,2,,100+,Free,0.0,4,Business,"May 24, 2018",5.0,4.0.3 and up,4
EY Staff ENTERTAINER,LIFESTYLE,4.3,218,,"10,000+",Free,0.0,4,Lifestyle,"January 16, 2017",1.0.3,2.3 and up,4
Eyes - The Scary Horror Game Adventure,GAME,4.4,499483,,"10,000,000+",Free,0.0,4,Adventure,"August 2, 2018",5.6.14,4.1 and up,4
Third Eye,TOOLS,4.4,19877,,"1,000,000+",Free,0.0,4,Tools,"January 7, 2018",1.1.6,4.0 and up,4
Sudoku Master,GAME,4.4,58387,,"1,000,000+",Free,0.0,4,Word,"December 13, 2013",1.1.2,2.1 and up,4
Jungle Monkey Run,GAME,4.4,54082,,"10,000,000+",Free,0.0,4,Adventure,"July 11, 2018",1.6.8,4.0.3 and up,4
I am Dentist - Save my Teeth,FAMILY,4.3,7443,,"100,000+",Free,0.0,4,Casual,"September 29, 2016",1.0.11,3.0 and up,4
Best Auto Call Recorder Free,COMMUNICATION,3.7,7,,500+,Free,0.0,4,Communication,"October 2, 2017",2.1,4.1 and up,4
Etihad Airways,TRAVEL_AND_LOCAL,4.1,3674,,"500,000+",Free,0.0,4,Travel & Local,"July 9, 2018",1.8.1 (41),5.0 and up,4
Beach Volleyball 3D,SPORTS,4.2,43191,,"5,000,000+",Free,0.0,4,Sports,"January 10, 2018",1.0.3,2.1 and up,4
EZ Video Download for Facebook,SOCIAL,4.1,34079,,"1,000,000+",Free,0.0,4,Social,"March 14, 2017",2.001,4.0.3 and up,4
EZCast – Cast Media to TV,VIDEO_PLAYERS,3.6,32112,,"1,000,000+",Free,0.0,4,Video Players & Editors,"July 4, 2018",Varies with device,Varies with device,4
EZ Cleaner - Booster Optimizer,TOOLS,4.4,6801,,"500,000+",Free,0.0,4,Tools,"January 8, 2018",1.3.1,4.0.3 and up,4
EZ PZ RPG,FAMILY,3.8,70903,,"1,000,000+",Free,0.0,4,Role Playing,"October 27, 2016",2.164.4,2.3 and up,4
EZ Receipts,FINANCE,4.0,2187,,"100,000+",Free,0.0,4,Finance,"August 1, 2018",Varies with device,Varies with device,4
EZ Web Video Cast | Chromecast,VIDEO_PLAYERS,4.1,1276,,"100,000+",Free,0.0,4,Video Players & Editors,"December 14, 2017",1.0,4.4 and up,4
EZ File Manager(Root Explorer),PRODUCTIVITY,3.5,626,,"100,000+",Free,0.0,4,Productivity,"June 23, 2015",1.1,3.2 and up,4
EZ Launcher,PERSONALIZATION,4.2,18926,,"1,000,000+",Free,0.0,4,Personalization,"September 28, 2013",0.5.2 beta,2.2 and up,4
Ez Mirror Match,GAME,4.4,3344,,"500,000+",Free,0.0,4,Arcade,"January 3, 2018",2.1,4.0 and up,4
EZ Notes Lite,PRODUCTIVITY,4.4,69,,"1,000+",Free,0.0,4,Productivity,"July 8, 2016",2.79,4.0 and up,4
EZ Bluetooth,TOOLS,4.2,789,,"50,000+",Free,0.0,4,Tools,"August 5, 2014",Varies with device,Varies with device,4
Dream EZ,HEALTH_AND_FITNESS,4.1,107,,"10,000+",Free,0.0,4,Health & Fitness,"March 24, 2016",1.0.0,3.0 and up,4
EZ TV Player,VIDEO_PLAYERS,3.5,51,,"10,000+",Free,0.0,4,Video Players & Editors,"June 26, 2018",8.0.9,5.0 and up,4
E-Z App™ Train Control,TOOLS,4.3,33,,"1,000+",Free,0.0,4,Tools,"December 6, 2016",1.0,4.3 and up,4
EZ App Installer,TOOLS,4.1,533,,"100,000+",Free,0.0,4,Tools,"July 22, 2017",1.4.13,4.0 and up,4
EZ Clock & Weather Widget,WEATHER,4.2,6849,,"1,000,000+",Free,0.0,4,Weather,"March 5, 2014",v1.9.6 beta 1,2.1 and up,4
EZ Usenet for Easynews®,VIDEO_PLAYERS,3.9,244,,"10,000+",Free,0.0,4,Video Players & Editors,"June 23, 2016",Varies with device,Varies with device,4
EZ Wifi Notification,COMMUNICATION,4.3,260,,"10,000+",Free,0.0,4,Communication,"August 11, 2014",1.8,2.2 and up,4
EZ-VPNGate,TOOLS,4.3,36,,"5,000+",Free,0.0,4,Tools,"August 21, 2017",1.0.7,4.0.3 and up,4
EZ Switch Widget,PRODUCTIVITY,4.2,2412,,"100,000+",Free,0.0,4,Productivity,"September 27, 2012",0.1.8 beta,2.2 and up,4
EZ-Builder Mobile,FAMILY,4.3,51,,"5,000+",Free,0.0,4,Education,"April 2, 2018",2018.04.02.00,3.0 and up,4
F&M Bank - EZ Banking,FINANCE,3.9,49,,"10,000+",Free,0.0,4,Finance,"February 24, 2017",3.34.0+1702241319.a,4.1 and up,4
EZ Financial Calculator,FINANCE,4.4,32,,"1,000+",Free,0.0,4,Finance,"January 13, 2018",2.3,4.4 and up,4
EZ Screenshot,TOOLS,4.4,55,,"5,000+",Free,0.0,4,Tools,"September 12, 2017",1.1.4,5.0 and up,4
EZ Utilities Extension,TOOLS,3.9,33,,"5,000+",Free,0.0,4,Tools,"May 5, 2016",9.0,6.0 and up,4
EZ game screen recorder with audio 1080P,VIDEO_PLAYERS,4.1,40,,"1,000+",Free,0.0,4,Video Players & Editors,"July 13, 2017",1.0.0,5.0 and up,4
"FEABIE: Feedees, BBW, BHM & FA",DATING,3.7,1212,,"100,000+",Free,0.0,4,Dating,"February 16, 2018",4.4.1,4.1 and up,4
"Messages, Text and Video Chat for Messenger",SOCIAL,4.4,49580,,"10,000,000+",Free,0.0,4,Social,"June 4, 2018",1.24,4.1 and up,4
All Social Networks,SOCIAL,4.2,22650,,"1,000,000+",Free,0.0,4,Social,"May 21, 2018",2.4.12,4.0 and up,4
Facebook Face to Face Events,BUSINESS,4.4,4518,,"1,000,000+",Free,0.0,4,Business,"March 1, 2018",1.5,4.1 and up,4
FA Part 1 & 2 Past Papers Solved Free – Offline,BOOKS_AND_REFERENCE,3.9,46,,"5,000+",Free,0.0,4,Books & Reference,"April 30, 2018",1.1,4.0 and up,4
CNY Slots : Gong Xi Fa Cai 发财机,GAME,3.6,33,,"5,000+",Free,0.0,4,Casino,"June 6, 2017",1.2,4.0.3 and up,4
Farsi Keyboard,TOOLS,4.3,9716,,"1,000,000+",Free,0.0,4,Tools,"April 10, 2018",4.7,4.0 and up,4
Premier League - Official App,SPORTS,4.3,63782,,"5,000,000+",Free,0.0,4,Sports,"August 7, 2018",1.1.5,4.1 and up,4
Golden HoYeah Slots - Real Casino Slots,GAME,4.4,201537,,"5,000,000+",Free,0.0,4,Casino,"August 1, 2018",2.1.7,4.0.3 and up,4
FaFaFa™ Gold Casino: Free slot machines,GAME,4.3,11051,,"1,000,000+",Free,0.0,4,Casino,"June 25, 2018",1.9.58,4.0.3 and up,4
Messenger Messenger,SOCIAL,4.3,38826,,"10,000,000+",Free,0.0,4,Social,"August 7, 2018",1.6,4.1 and up,4
Farm Heroes Saga,FAMILY,4.4,7615646,,"100,000,000+",Free,0.0,4,Casual,"August 7, 2018",5.2.6,2.3 and up,4
ESPN Fantasy Sports,SPORTS,4.0,176487,,"5,000,000+",Free,0.0,4,Sports,"November 21, 2017",5.3.0,4.4 and up,4
Heart of Vegas™ Slots – Free Slot Casino Games,GAME,4.5,264282,,"10,000,000+",Free,0.0,4,Casino,"July 12, 2018",3.10.43,4.0.3 and up,4
Authy 2-Factor Authentication,TOOLS,4.3,15070,,"1,000,000+",Free,0.0,4,Tools,"July 30, 2018",23.2.7,4.0.3 and up,4
Facejjang,PHOTOGRAPHY,4.1,100179,,"10,000,000+",Free,0.0,4,Photography,"May 17, 2018",2.52,4.0.3 and up,4
Block Puzzle - Wood Legend,FAMILY,4.4,318867,,"10,000,000+",Free,0.0,4,Puzzle,"July 6, 2018",26.0,4.0.3 and up,4
Soccer 2018,SPORTS,3.5,172373,,"10,000,000+",Free,0.0,4,Sports,"July 12, 2018",1.3,4.3 and up,4
Flash Light on Call & SMS,TOOLS,4.1,25438,,"1,000,000+",Free,0.0,4,Tools,"April 24, 2018",1.2.3,4.0.3 and up,4
Fart sound pranks,FAMILY,3.8,283823,,"50,000,000+",Free,0.0,4,Casual,"November 23, 2016",Varies with device,Varies with device,4
