App,Category,Rating,Reviews,Size,Installs,Type,Price,Rating Roundoff,Genres,Last Updated,Current Ver,Android Ver,Rating Roundoff
Ceasa CE,TOOLS,nan,0,,50+,Free,0.0,,Tools,"June 13, 2018",1.0,4.0 and up,
CE HPJM 69,NEWS_AND_MAGAZINES,nan,2,,50+,Free,0.0,,News & Magazines,"November 9, 2017",1.0,4.1 and up,
CE SODEXO PASS FRANCE,PRODUCTIVITY,nan,0,,50+,Free,0.0,,Productivity,"June 6, 2018",2.3,4.1 and up,
CE AH VLJ,TRAVEL_AND_LOCAL,nan,1,,"1,000+",Free,0.0,,Travel & Local,"November 9, 2017",1.4,4.1 and up,
ACCEPT CE MARKING,PRODUCTIVITY,nan,0,,10+,Free,0.0,,Productivity,"June 28, 2018",1.0,4.1 and up,
CE AR LOG,LIFESTYLE,nan,0,,1+,Free,0.0,,Lifestyle,"July 11, 2018",1.0.1,4.1 and up,
CE Airbus,LIFESTYLE,nan,0,,100+,Free,0.0,,Lifestyle,"April 24, 2018",Varies with device,Varies with device,
CE Intelligence,BUSINESS,nan,0,,5+,Free,0.0,,Business,"November 15, 2016",1.1,4.0 and up,
Themes DAF CF 85 Trucks,PERSONALIZATION,nan,2,,100+,Free,0.0,,Personalization,"June 9, 2016",1.0,2.3.3 and up,
Team CF,LIFESTYLE,nan,0,,100+,Free,0.0,,Lifestyle,"June 7, 2018",3.9.9.2,2.3 and up,
CF PD,FINANCE,nan,4,,100+,Free,0.0,,Finance,"March 28, 2018",1.10,4.1 and up,
Themes DAF CF Trucks,PERSONALIZATION,nan,2,,100+,Free,0.0,,Personalization,"June 9, 2016",1.0,2.3.3 and up,
Wallpapers DAF CF Trucks,PERSONALIZATION,nan,1,,100+,Free,0.0,,Personalization,"June 13, 2016",1.0,2.3.3 and up,
Wallpapers DAF CF 85 Trucks,PERSONALIZATION,nan,0,,10+,Free,0.0,,Personalization,"April 29, 2017",1.0,4.1 and up,
Wallpapers Truck DAF CF,PERSONALIZATION,nan,19,,"1,000+",Free,0.0,,Personalization,"June 27, 2016",1.0,2.3.3 and up,
Themes DAF CF 85,PERSONALIZATION,nan,3,,100+,Free,0.0,,Personalization,"May 13, 2016",1.0,2.3.3 and up,
CF SPOT,HEALTH_AND_FITNESS,nan,0,,100+,Free,0.0,,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up,
CF Talenti,HEALTH_AND_FITNESS,nan,4,,100+,Free,0.0,,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up,
Villarreal CF Wallpapers 4 Fans,LIFESTYLE,nan,2,,50+,Free,0.0,,Lifestyle,"May 22, 2018",1.0,4.0 and up,
Valencia CF Wallpapers 4 Fans,LIFESTYLE,nan,4,,100+,Free,0.0,,Lifestyle,"May 22, 2018",1.0,4.0 and up,
Cacique CF,SPORTS,nan,19,,100+,Free,0.0,,Sports,"October 10, 2016",01e,4.0.3 and up,
CF Church,FAMILY,nan,1,,50+,Free,0.0,,Education,"June 26, 2018",3.8.0,4.1 and up,
CF Etowah,HEALTH_AND_FITNESS,nan,0,,100+,Free,0.0,,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up,
Málaga CF Wallpapers 4 Fans,LIFESTYLE,nan,2,,10+,Free,0.0,,Lifestyle,"May 22, 2018",1.0,4.0 and up,
Cluster CF,SPORTS,nan,10,,100+,Free,0.0,,Sports,"July 15, 2018",4.11,4.1 and up,
CF Themis,HEALTH_AND_FITNESS,nan,0,,100+,Free,0.0,,Health & Fitness,"July 12, 2018",3.1.2,4.1 and up,
Imperium CF,SPORTS,nan,9,,500+,Free,0.0,,Sports,"March 22, 2017",01e,4.0.3 and up,
Azulones Getafe CF Fans,SPORTS,nan,4,,100+,Free,0.0,,Sports,"March 25, 2017",2.3.11,2.3.3 and up,
CF Riga,HEALTH_AND_FITNESS,nan,12,,100+,Free,0.0,,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up,
CG - Conference Call Add-On,PRODUCTIVITY,nan,6,,"1,000+",Free,0.0,,Productivity,"August 2, 2018",1.2,4.0 and up,
Somos CG,PRODUCTIVITY,nan,2,,100+,Free,0.0,,Productivity,"April 26, 2018",1.2.0,4.1 and up,
CG Smart,SPORTS,nan,2,,100+,Free,0.0,,Sports,"August 12, 2016",1.4,4.0.3 and up,
CG 3D Model Viewer: view 3D models interactively,TOOLS,nan,0,,100+,Free,0.0,,Tools,"July 26, 2018",1.0.4.91,4.4 and up,
CG Wizard,TOOLS,nan,6,,100+,Free,0.0,,Tools,"May 22, 2018",1.6d,5.0 and up,
ASCP® CG Exam Flashcards 2018,FAMILY,nan,0,,100+,Free,0.0,,Education,"June 13, 2017",1.0,4.3 and up,
My CG,PRODUCTIVITY,nan,0,,10+,Free,0.0,,Productivity,"August 2, 2018",Varies with device,Varies with device,
Best CG Photography,FAMILY,nan,1,,500+,Free,0.0,,Entertainment,"June 24, 2015",5.2,3.0 and up,
CG Vidhansabha Chunav 2018,NEWS_AND_MAGAZINES,nan,0,,100+,Free,0.0,,News & Magazines,"April 12, 2018",8.1,4.0.3 and up,
gps tracker cg,TOOLS,nan,0,,50+,Free,0.0,,Tools,"May 27, 2017",1.0,4.1 and up,
music (CG),FAMILY,nan,0,,50+,Free,0.0,,Entertainment,"April 24, 2018",1.0,4.1 and up,
Digi-TV.ch,SOCIAL,nan,62,,"10,000+",Free,0.0,,Social,"May 3, 2018",7.1.29,4.2 and up,
retteMi.ch,COMMUNICATION,nan,31,,"5,000+",Free,0.0,,Communication,"April 28, 2018",Varies with device,Varies with device,
Students.ch,SOCIAL,nan,5,,"1,000+",Free,0.0,,Social,"June 11, 2018",1.0.12,4.0 and up,
mySharpBranded CI Test,TOOLS,nan,0,,1+,Free,0.0,,Tools,"October 4, 2017",1.0.7,4.2 and up,
Valmet CI Tool,BUSINESS,nan,1,,500+,Free,0.0,,Business,"March 13, 2018",0.0.6,4.0 and up,
Supply Travis-CI POC,LIBRARIES_AND_DEMO,nan,0,,10+,Free,0.0,,Libraries & Demo,"July 20, 2016",1.0.7,4.0.3 and up,
CI Crew,FAMILY,nan,1,,100+,Free,0.0,,Entertainment,"March 8, 2018",0.7,2.3.3 and up,
CI Staff App,LIFESTYLE,nan,0,,10+,Free,0.0,,Lifestyle,"October 4, 2017",1.0.7,4.1 and up,
1st Fed CI Mobile Banking,FINANCE,nan,0,,500+,Free,0.0,,Finance,"September 29, 2016",6.0.0.1775,4.1 and up,
RGN CI-Control,BUSINESS,nan,0,,50+,Free,0.0,,Business,"May 28, 2018",1.2,4.1 and up,
CI Time,PRODUCTIVITY,nan,4,,100+,Free,0.0,,Productivity,"March 17, 2017",1.2.392,4.0 and up,
CI View,BUSINESS,nan,2,,100+,Free,0.0,,Business,"April 19, 2017",2.9,4.1 and up,
Ci - Logistics Group,BUSINESS,nan,1,,50+,Free,0.0,,Business,"March 4, 2015",1.0.0,4.0 and up,
Annonces.ci,SHOPPING,nan,14,,"1,000+",Free,0.0,,Shopping,"April 5, 2016",1.0.3,3.0 and up,
CI Stream,VIDEO_PLAYERS,nan,0,,10+,Free,0.0,,Video Players & Editors,"July 12, 2018",1.0,4.4 and up,
Majestic Cinema CI,BUSINESS,nan,45,,"5,000+",Free,0.0,,Business,"November 23, 2017",1.2.0,4.0 and up,
Bonjour 2017 Abidjan CI ❤❤❤❤❤,FAMILY,nan,235,,"10,000+",Free,0.0,,Entertainment,"February 16, 2017",1.0.2.0,2.0 and up,
CI SA,BUSINESS,nan,0,,10+,Free,0.0,,Business,"June 11, 2018",1.0.2,4.1 and up,
Mesure CI,TOOLS,nan,9,,500+,Free,0.0,,Tools,"October 4, 2016",1.0.1,4.0 and up,
Calculate My IQ,FAMILY,nan,44,,"10,000+",Free,0.0,,Entertainment,"April 3, 2017",NaN,2.3 and up,
CI CAFETERIAS UBER,PRODUCTIVITY,nan,0,,100+,Free,0.0,,Productivity,"June 11, 2018",18.6.5,4.4 and up,
Mizanul-Hikmət 2-ci cild,LIBRARIES_AND_DEMO,nan,16,,"1,000+",Free,0.0,,Libraries & Demo,"January 4, 2017",1.0,1.6 and up,
CJ Apps,BUSINESS,nan,0,,10+,Free,0.0,,Business,"April 10, 2018",2.1,4.1 and up,
Pekalongan CJ,SOCIAL,nan,0,,0+,Free,0.0,,Social,"July 21, 2018",0.0.1,4.4 and up,
C J Academy,FAMILY,nan,0,,10+,Free,0.0,,Education,"April 2, 2018",1.0,4.4 and up,
CJ Infinity,FOOD_AND_DRINK,nan,0,,10+,Free,0.0,,Food & Drink,"January 5, 2018",1.1,4.1 and up,
CJ IT ApS,BUSINESS,nan,0,,10+,Free,0.0,,Business,"July 2, 2015",1.31.62.109,4.0 and up,
CJ Auto école,FAMILY,nan,0,,50+,Free,0.0,,Education,"June 24, 2014",1.0,2.2 and up,
Calvin Klein Petite Dresses,BEAUTY,nan,0,,500+,Free,0.0,,Beauty,"March 23, 2018",1,4.1 and up,
CK SKILLZ,HEALTH_AND_FITNESS,nan,0,,50+,Free,0.0,,Health & Fitness,"May 15, 2018",1.1.7,4.1 and up,
CK Life,HEALTH_AND_FITNESS,nan,3,,100+,Free,0.0,,Health & Fitness,"August 2, 2018",2.0.0,4.4 and up,
Company Kitchen Inventory,BUSINESS,nan,3,,"1,000+",Free,0.0,,Business,"July 16, 2015",2.38,4.0 and up,
CK Call NEW,COMMUNICATION,nan,0,,10+,Free,0.0,,Communication,"April 26, 2017",3.8.8,2.2 and up,
Ck Coif,LIFESTYLE,nan,0,,10+,Free,0.0,,Lifestyle,"April 30, 2016",1.0,2.3 and up,
CK Shop,TOOLS,nan,13,,"1,000+",Free,0.0,,Tools,"May 9, 2018",1.1,5.0 and up,
CK Active,HEALTH_AND_FITNESS,nan,0,,10+,Free,0.0,,Health & Fitness,"February 27, 2018",3.0.6,4.0 and up,
USMLE CK Clinical Knowledge Flashcards 2018 Ed,FAMILY,nan,0,,5+,Free,0.0,,Education,"June 21, 2018",1.0,4.0.3 and up,
CL 2NE1 Wallpaper KPOP Fans HD,PERSONALIZATION,nan,7,,100+,Free,0.0,,Personalization,"May 19, 2018",1.1.1,4.0 and up,
CL 2ne1 Wallpaper KPOP HD Best,PERSONALIZATION,nan,3,,10+,Free,0.0,,Personalization,"July 9, 2018",1.1.1,4.0 and up,
CL 2ne1 Wallpaper KPOP UHD Fans,PERSONALIZATION,nan,1,,10+,Free,0.0,,Personalization,"July 15, 2018",1.1.1,4.0 and up,
Cl-app!,SPORTS,nan,41,,"10,000+",Free,0.0,,Sports,"May 2, 2013",1.1.11,2.0 and up,
New CL 2ne1 Wallpaper KPOP live,PERSONALIZATION,nan,0,,1+,Free,0.0,,Personalization,"August 1, 2018",1.1.1,4.0 and up,
CL 2ne1 Wallpaper KPOP Fans All,PERSONALIZATION,nan,0,,1+,Free,0.0,,Personalization,"July 29, 2018",1.1.1,4.0 and up,
CL-Customer Care,HEALTH_AND_FITNESS,nan,2,,5+,Free,0.0,,Health & Fitness,"June 14, 2018",1.3,4.0.3 and up,
MPS CL,TOOLS,nan,1,,10+,Free,0.0,,Tools,"May 24, 2018",1.0.3,4.0.3 and up,
Turnotronik CL,TOOLS,nan,1,,10+,Free,0.0,,Tools,"May 24, 2018",1.0.3,4.0.3 and up,
E2CR CL,LIFESTYLE,nan,0,,10+,Free,0.0,,Lifestyle,"June 30, 2017",1.0,4.1 and up,
Wallpapers Mercedes Benz CL,PERSONALIZATION,nan,2,,100+,Free,0.0,,Personalization,"March 5, 2017",1.0,4.1 and up,
In to cm,TOOLS,nan,0,,10+,Free,0.0,,Tools,"April 5, 2018",1.1,4.0.3 and up,
CN TV Canal 3 - Cable Netword,FAMILY,nan,5,,"1,000+",Free,0.0,,Entertainment,"February 10, 2018",2.0,4.0.3 and up,
Alex & Co Quiz,GAME,nan,9,,"1,000+",Free,0.0,,Trivia,"April 15, 2018",1.2,4.1 and up,
Co-Dependents Anonymous,LIFESTYLE,nan,0,,500+,Free,0.0,,Lifestyle,"February 28, 2018",1.0.1,4.1 and up,
CO CASE Events,FAMILY,nan,0,,100+,Free,0.0,,Education,"January 30, 2018",1.3,4.1 and up,
"Speak quietly: Autism, CP",MEDICAL,nan,6,,"1,000+",Free,0.0,,Medical,"July 30, 2016",5.0,3.0 and up,
CP-Care Mobile,FAMILY,nan,1,,10+,Free,0.0,,Education,"June 20, 2018",1,4.0 and up,
CP Connect 2.0,PRODUCTIVITY,nan,0,,500+,Free,0.0,,Productivity,"August 17, 2017",3.9.4,4.0.3 and up,
CP Smart Check List,PERSONALIZATION,nan,1,,10+,Free,0.0,,Personalization,"August 14, 2017",0.0.1,4.1 and up,
CP Cloud,BUSINESS,nan,3,,100+,Free,0.0,,Business,"July 24, 2018",2.5,4.4 and up,
GO CP Evolution Calculator,FAMILY,nan,5,,100+,Free,0.0,,Entertainment,"January 29, 2017",1.0,4.0.3 and up,
CP Parquet,LIFESTYLE,nan,2,,100+,Free,0.0,,Lifestyle,"May 11, 2016",1.0.2,4.0 and up,
C.P. CERVANTES (TOBARRA),SOCIAL,nan,0,,5+,Free,0.0,,Social,"July 24, 2018",8.2,4.0.3 and up,
Sporting CP Keyboard Theme,SPORTS,nan,45,,"5,000+",Free,0.0,,Sports,"October 24, 2017",1.0,4.0 and up,
Meu Calendário CP,TOOLS,nan,37,,100+,Free,0.0,,Tools,"August 5, 2018",1.55.4,4.0.3 and up,
CQ-Mobile,COMMUNICATION,nan,10,,"1,000+",Free,0.0,,Communication,"November 28, 2016",5.5.0,4.0 and up,
CQ Key,TOOLS,nan,0,,100+,Free,0.0,,Tools,"April 26, 2018",1.03,4.0 and up,
CQ-Alert,COMMUNICATION,nan,3,,500+,Free,0.0,,Communication,"November 28, 2016",5.5.0,4.0 and up,
CQ SIGNAL PRO 5,FINANCE,nan,0,,10+,Free,0.0,,Finance,"April 17, 2017",4.0,4.1 and up,
HR Team CQ Region Ed Qld,BUSINESS,nan,0,,500+,Free,0.0,,Business,"January 12, 2018",3.8,4.0.3 and up,
SHUTTLLS CQ - Connect Ride Go,TRAVEL_AND_LOCAL,nan,0,,5+,Free,0.0,,Travel & Local,"April 26, 2018",4.6.2100,4.3 and up,
CQ Ukraine,PRODUCTIVITY,nan,0,,10+,Free,0.0,,Productivity,"June 25, 2018",1.17.0,4.1 and up,
CQ Electrical Group,PRODUCTIVITY,nan,0,,1+,Free,0.0,,Productivity,"July 19, 2018",1.0.0,4.1 and up,
Cypress College Library,BOOKS_AND_REFERENCE,nan,0,,100+,Free,0.0,,Books & Reference,"December 7, 2015",4.7.2,1.6 and up,
Create My App,BUSINESS,nan,0,,10+,Free,0.0,,Business,"April 24, 2018",1.0.5,4.1 and up,
Global Shop,BUSINESS,nan,0,,50+,Free,0.0,,Business,"February 23, 2018",1.1.0,4.0 and up,
QC,FAMILY,nan,4,,100+,Free,0.0,,Puzzle,"October 5, 2016",1.0,4.0.3 and up,
Chest Opener for CR - The Circle Game,FAMILY,nan,68,,"5,000+",Free,0.0,,Entertainment,"January 7, 2018",1.0.3,5.0 and up,
CR -Call Recorder,TOOLS,nan,4,,100+,Free,0.0,,Tools,"September 19, 2017",2.0,4.1 and up,
CR Monitor,AUTO_AND_VEHICLES,nan,1,,5+,Free,0.0,,Auto & Vehicles,"April 27, 2018",1.0,4.0 and up,
The ClubHouse CR,HEALTH_AND_FITNESS,nan,5,,100+,Free,0.0,,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up,
Evolution Marketing CR,HEALTH_AND_FITNESS,nan,14,,"1,000+",Free,0.0,,Health & Fitness,"March 30, 2018",3.0,4.0.3 and up,
CS,BUSINESS,nan,5,,100+,Free,0.0,,Business,"August 13, 2015",Release 1.0,4.1 and up,
GATE 21 years CS Papers(2011-2018 Solved),BOOKS_AND_REFERENCE,nan,1,,50+,Free,0.0,,Books & Reference,"July 24, 2018",3.0,4.1 and up,
Philips IQon Spectral CT Fundamentals.,MEDICAL,nan,2,,100+,Free,0.0,,Medical,"September 21, 2017",1.0.0,4.0 and up,
Trauma CT Head Rules,MEDICAL,nan,2,,100+,Free,0.0,,Medical,"April 23, 2017",1.1,4.0.3 and up,
CT Head Basic Interpretation,FAMILY,nan,1,,100+,Free,0.0,,Education,"June 11, 2018",1.0.1,4.0 and up,
POCKET BOOK CT ABDOMEN,MEDICAL,nan,0,,100+,Free,0.0,,Medical,"March 16, 2018",1.0,4.1 and up,
TUTORIAL CT SCAN CARDIAC,MEDICAL,nan,1,,"1,000+",Free,0.0,,Medical,"March 10, 2018",2.0,4.0.3 and up,
Simpli CT,TOOLS,nan,4,,100+,Free,0.0,,Tools,"November 30, 2017",1.0.2,4.3 and up,
CT CONNECT,PRODUCTIVITY,nan,2,,50+,Free,0.0,,Productivity,"August 8, 2017",8.2.1,4.1 and up,
CT Pulmonary Angiography,MEDICAL,nan,0,,100+,Free,0.0,,Medical,"March 24, 2018",1.0,4.0 and up,
POCKET ATLAS CARDIAC MRI AND CT,MEDICAL,nan,0,,50+,Free,0.0,,Medical,"July 18, 2018",1.0,4.0 and up,
CV (Curriculum Vitae / Resume) Maker,BUSINESS,nan,4,,"5,000+",Free,0.0,,Business,"December 27, 2017",1.1,4.0.3 and up,
All Star Of CW,FAMILY,nan,0,,10+,Free,0.0,,Role Playing,"February 6, 2018",2.03,4.0.3 and up,
CW Bluetooth SPP,COMMUNICATION,nan,3,,100+,Free,0.0,,Communication,"March 31, 2018",1.2,6.0 and up,
Free CW TN Videos 2018,FAMILY,nan,0,,10+,Free,0.0,,Entertainment,"July 28, 2018",1.0,3.2 and up,
CW Mobile,FAMILY,nan,3,,50+,Free,0.0,,Education,"June 25, 2018",3.3.99,4.2 and up,
CW BLE Peripheral Simulator,COMMUNICATION,nan,2,,500+,Free,0.0,,Communication,"March 8, 2017",1.0,4.4 and up,
CX-95WIFI,LIFESTYLE,nan,6,,500+,Free,0.0,,Lifestyle,"June 2, 2017",2.1,4.0 and up,
CX Carrier Lite,BUSINESS,nan,0,,10+,Free,0.0,,Business,"June 11, 2018",1.0,4.0 and up,
Cx Wize,PRODUCTIVITY,nan,3,,100+,Free,0.0,,Productivity,"July 30, 2018",2.1.0,4.1 and up,
Racing CX,GAME,nan,4,,500+,Free,0.0,,Racing,"June 6, 2017",1,2.2 and up,
CX-42,FAMILY,nan,0,,10+,Free,0.0,,Casual,"January 2, 2018",1.2_3,4.2 and up,
CX Capture,BUSINESS,nan,1,,100+,Free,0.0,,Business,"January 23, 2018",v1.2.2,4.0.3 and up,
CONNECT: The Mobile CX Summit,PRODUCTIVITY,nan,0,,50+,Free,0.0,,Productivity,"August 1, 2018",7.18.0.0,5.0 and up,
Hyundai CX Conference,COMMUNICATION,nan,0,,50+,Free,0.0,,Communication,"May 27, 2018",2.10.2,4.2 and up,
CX-41,LIFESTYLE,nan,1,,100+,Free,0.0,,Lifestyle,"December 14, 2017",3.0,4.1 and up,
CX Monthly Tech News,VIDEO_PLAYERS,nan,2,,500+,Free,0.0,,Video Players & Editors,"June 9, 2016",6.1.0,4.0 and up,
CX Summit,PRODUCTIVITY,nan,1,,50+,Free,0.0,,Productivity,"September 20, 2017",7.12.0.1,4.2 and up,
CX Elevated,BUSINESS,nan,0,,50+,Free,0.0,,Business,"February 1, 2018",1.0,4.1 and up,
FlexRelease CX,BUSINESS,nan,4,,"1,000+",Free,0.0,,Business,"July 25, 2016",1.5.0,2.3.3 and up,
Ambient CX,BUSINESS,nan,0,,5+,Free,0.0,,Business,"May 9, 2017",1.0,2.3.3 and up,
QuestionPro - CX,BUSINESS,nan,1,,50+,Free,0.0,,Business,"August 3, 2018",1.3,4.1 and up,
CX Network,BUSINESS,nan,0,,0+,Free,0.0,,Business,"August 6, 2018",1.3.1,4.1 and up,
CY Konum,PERSONALIZATION,nan,1,,100+,Free,0.0,,Personalization,"June 27, 2018",3.0,5.1 and up,
ABTO CY-ET1,TOOLS,nan,1,,100+,Free,0.0,,Tools,"February 6, 2017",2.0.0.0,4.0 and up,
CY:ME - real time gps tracker,MAPS_AND_NAVIGATION,nan,8,,"1,000+",Free,0.0,,Maps & Navigation,"September 28, 2013",1.08,2.2 and up,
Amadeus GR & CY,COMMUNICATION,nan,4,,100+,Free,0.0,,Communication,"February 1, 2018",2.07,4.1 and up,
EUROBANK CY,FINANCE,nan,30,,100+,Free,0.0,,Finance,"June 12, 2018",1.0.1,4.3 and up,
Mediabox CY,FAMILY,nan,0,,10+,Free,0.0,,Entertainment,"December 31, 2017",1.0,4.1 and up,
Capitalnews.com.cy,NEWS_AND_MAGAZINES,nan,0,,10+,Free,0.0,,News & Magazines,"March 23, 2017",0.0.2,4.1 and up,
Cy-Fair Houston Chamber,BUSINESS,nan,0,,5+,Free,0.0,,Business,"June 6, 2018",4.1.239,4.1 and up,
StudentLife.com.cy,NEWS_AND_MAGAZINES,nan,17,,100+,Free,0.0,,News & Magazines,"March 14, 2017",1.0.11,4.1 and up,
VAT check CY,BUSINESS,nan,0,,100+,Free,0.0,,Business,"May 18, 2013",1.0.16,1.6 and up,
Cy's Elma Pharmacy,HEALTH_AND_FITNESS,nan,0,,10+,Free,0.0,,Health & Fitness,"June 28, 2018",7.4.8,4.0.3 and up,
CY Spray nozzle,BOOKS_AND_REFERENCE,nan,0,,10+,Free,0.0,,Books & Reference,"August 3, 2017",1.01.00,4.0.3 and up,
BibleRead En Cy Zh Yue,BOOKS_AND_REFERENCE,nan,0,,5+,Free,0.0,,Books & Reference,"May 17, 2018",1.0,4.0 and up,
Hlášenírozhlasu.cz,COMMUNICATION,nan,0,,10+,Free,0.0,,Communication,"July 27, 2018",2.1.3,4.1 and up,
signály.cz,SOCIAL,nan,38,,"1,000+",Free,0.0,,Social,"May 9, 2013",1.1,2.2 and up,
Wallpapers CZ 75 85,PERSONALIZATION,nan,0,,10+,Free,0.0,,Personalization,"April 12, 2018",1.0,4.1 and up,
SMS Sender - sluzba.cz,COMMUNICATION,nan,12,,"1,000+",Free,0.0,,Communication,"June 1, 2012",2.00.00,2.0 and up,
Modlitební knížka CZ,BOOKS_AND_REFERENCE,nan,4,,500+,Free,0.0,,Books & Reference,"February 4, 2018",4.0,4.0.3 and up,
RoutePlan.cz,PRODUCTIVITY,nan,6,,100+,Free,0.0,,Productivity,"June 6, 2018",2.5.4,4.0.3 and up,
Vira.cz Widget,LIFESTYLE,nan,86,,"1,000+",Free,0.0,,Lifestyle,"June 15, 2016",1.0,2.2 and up,
Movie DB,FAMILY,nan,10,,"1,000+",Free,0.0,,Entertainment,"December 10, 2016",1.0.1,4.2 and up,
DB Welt - Die Zeitung der DB,NEWS_AND_MAGAZINES,nan,145,,"10,000+",Free,0.0,,News & Magazines,"February 26, 2016",3.1.3,4.0 and up,
Check DB Benchmark,TOOLS,nan,0,,100+,Free,0.0,,Tools,"March 11, 2017",0.9.2,4.0.3 and up,
DB BAHN,TRAVEL_AND_LOCAL,nan,4,,500+,Free,0.0,,Travel & Local,"December 19, 2017",1.0,4.0 and up,
DB Manager,PRODUCTIVITY,nan,3,,"1,000+",Free,0.0,,Productivity,"January 21, 2014",2.0.0,3.1 and up,
DB FahrtProfi,TRAVEL_AND_LOCAL,nan,1,,"1,000+",Free,0.0,,Travel & Local,"May 4, 2017",1.0.2,4.2 and up,
Guide for IMS DB,BOOKS_AND_REFERENCE,nan,0,,10+,Free,0.0,,Books & Reference,"June 11, 2018",1.0.0,4.1 and up,
LC-DB-LITE,PHOTOGRAPHY,nan,0,,100+,Free,0.0,,Photography,"October 20, 2017",1.0,4.2 and up,
Hamburg Transit - Offline HVV DB times and plans,MAPS_AND_NAVIGATION,nan,9,,"1,000+",Free,0.0,,Maps & Navigation,"May 21, 2018",2.3,4.1 and up,
Choose SuperHero Quize Marvel | DC,FAMILY,nan,3,,100+,Free,0.0,,Entertainment,"July 29, 2018",2.0,5.0 and up,
Pepsi Cards DC,COMICS,nan,1,,50+,Free,0.0,,Comics,"June 26, 2018",0.0.4,4.4 and up,
Robin - DC Movie Collection,FAMILY,nan,1,,500+,Free,0.0,,Entertainment,"November 19, 2017",1.0.1,4.0 and up,
Painting Lulu DC Super Friends,BOOKS_AND_REFERENCE,nan,7,,"1,000+",Free,0.0,,Books & Reference,"February 9, 2017",1.2,4.0.3 and up,
df,TOOLS,nan,4,,"1,000+",Free,0.0,,Tools,"August 12, 2016",1.0,1.5 and up,
DF Squid,GAME,nan,1,,100+,Free,0.0,,Board,"December 12, 2013",1.0,2.3 and up,
DF 司機,MAPS_AND_NAVIGATION,nan,9,,500+,Free,0.0,,Maps & Navigation,"August 6, 2018",13.0.0,5.0 and up,
DF BugMeNot,SOCIAL,nan,7,,500+,Free,0.0,,Social,"October 29, 2015",1.0,5.0 and up,
DF-CAM,TOOLS,nan,2,,100+,Free,0.0,,Tools,"May 16, 2018",2.0.1,4.3 and up,
DF Tracker,BUSINESS,nan,2,,100+,Free,0.0,,Business,"September 27, 2017",1.0,4.0.3 and up,
Guia Bike DF,SPORTS,nan,29,,100+,Free,0.0,,Sports,"February 18, 2018",22.0,5.0 and up,
Rádio DF FM,FAMILY,nan,24,,"1,000+",Free,0.0,,Entertainment,"August 3, 2017",3.0,2.3 and up,
Noticias DF,SOCIAL,nan,2,,"1,000+",Free,0.0,,Social,"May 25, 2015",1.0,2.3 and up,
DF-View,BUSINESS,nan,0,,100+,Free,0.0,,Business,"January 4, 2016",1.0.9,4.0 and up,
"MexiRoomies - roomies, mexico, df, apt, house room",LIFESTYLE,nan,2,,500+,Free,0.0,,Lifestyle,"July 4, 2018",1.9,4.0.3 and up,
DF Wall Plus – Droid Firewall,TOOLS,nan,9,,500+,Free,0.0,,Tools,"August 20, 2017",1.0,4.0.3 and up,
Diario Financiero,FINANCE,nan,30,,"10,000+",Free,0.0,,Finance,"June 18, 2018",v1.1.6(201806181),4.1 and up,
Digital FM Brasília DF,FAMILY,nan,5,,100+,Free,0.0,,Entertainment,"September 22, 2017",1.0,2.3 and up,
DF SmartPlus,TOOLS,nan,0,,10+,Free,0.0,,Tools,"February 23, 2018",1.0.1,4.1 and up,
ElejaOnline DF,BUSINESS,nan,0,,50+,Free,0.0,,Business,"June 18, 2018",1.0.0,4.1 and up,
ProconLegis-DF,TOOLS,nan,2,,5+,Free,0.0,,Tools,"July 31, 2018",1.0,4.4 and up,
Consultar Infracciones de Transito DF y Mexico,TOOLS,nan,0,,10+,Free,0.0,,Tools,"July 23, 2018",2.5,4.0 and up,
México City D.F News,NEWS_AND_MAGAZINES,nan,2,,100+,Free,0.0,,News & Magazines,"May 9, 2016",1.1,4.0.3 and up,
df-Vegetable,BUSINESS,nan,0,,5+,Free,0.0,,Business,"June 11, 2018",1.1,4.0.3 and up,
Aproveita DF,LIFESTYLE,nan,0,,1+,Free,0.0,,Lifestyle,"August 2, 2018",1.0,4.0 and up,
EVENTOS DF,EVENTS,nan,0,,10+,Free,0.0,,Events,"December 1, 2017",1.0.1,4.1 and up,
Rádio Sol Nascente DF,COMMUNICATION,nan,12,,500+,Free,0.0,,Communication,"July 28, 2016",3.1,2.3 and up,
DG Card,COMMUNICATION,nan,0,,100+,Free,0.0,,Communication,"August 15, 2017",Varies with device,Varies with device,
DG Hair,LIFESTYLE,nan,0,,10+,Free,0.0,,Lifestyle,"August 30, 2017",1.0.0,4.0 and up,
DG Xplained,HEALTH_AND_FITNESS,nan,1,,100+,Free,0.0,,Health & Fitness,"May 2, 2018",1.0.3,4.1 and up,
DG Monitor,BUSINESS,nan,1,,100+,Free,0.0,,Business,"October 12, 2017",1.0.0.17,4.0 and up,
DH Karaoke,FAMILY,nan,8,,"1,000+",Free,0.0,,Entertainment,"October 23, 2017",3.3.6,4.1 and up,
DH Mariage,LIFESTYLE,nan,0,,50+,Free,0.0,,Lifestyle,"September 12, 2017",1.0,4.3 and up,
